hinge2joint,piston_area,accum_volume,accum_P0,fitness,generation
3.1588235294117646,0.43529411764705883,0.9261176470588236,4.5058823529411764,inf,1
2.776470588235294,0.3788235294117648,1.4898823529411764,5.141176470588235,[6.95927248e+08],1
3.357647058823529,0.13529411764705884,4.590588235294117,5.364705882352942,[5.32969802e+08],1
1.9352941176470588,0.64,1.7012941176470588,4.176470588235294,[1013003.80295795],1
1.9352941176470588,0.5447058823529412,1.020078431372549,4.905882352941177,[13639569.20683903],1
2.195294117647059,0.19529411764705884,4.144274509803921,4.529411764705882,[5.81820852e+08],1
0.9564705882352941,0.5094117647058823,0.8086666666666666,5.164705882352941,[4.16287377e+08],1
1.751764705882353,0.9964705882352941,0.8791372549019608,4.811764705882353,inf,1
1.308235294117647,0.7247058823529412,5.271803921568627,4.894117647058824,[2.16063831e+09],1
1.3847058823529412,0.8588235294117647,3.4395686274509805,5.8235294117647065,[1709737.7233405],1
3.1588235294117646,0.43529411764705883,0.36235294117647066,5.0,inf,1
0.6047058823529411,0.3752941176470589,4.96643137254902,4.5058823529411764,[1.30541501e+08],1
1.2776470588235296,0.16705882352941176,0.9261176470588236,3.8941176470588235,[23066546.9720351],1
0.7576470588235293,0.4,4.12078431372549,4.188235294117647,[2.2293061e+08],1
0.43647058823529417,0.9894117647058823,0.5267843137254902,3.6705882352941175,[2.58190599e+08],1
1.9047058823529412,0.34705882352941175,0.10396078431372549,5.576470588235294,[2.62025701e+08],1
0.9411764705882353,0.1388235294117647,2.006666666666667,5.047058823529412,[91021363.05970688],1
0.23764705882352943,0.7988235294117647,5.48321568627451,4.976470588235294,[1.21927329e+08],1
1.6294117647058823,0.21294117647058824,0.9261176470588236,5.811764705882353,[74180462.56954515],1
0.26823529411764707,0.7423529411764707,0.05698039215686275,5.023529411764706,[6599624.40286369],1
0.5435294117647058,0.4882352941176471,2.711372549019608,6.0,[1.05786117e+08],1
0.9411764705882353,0.76,0.3388627450980392,5.894117647058824,[6.48836912e+08],1
2.9294117647058826,0.27294117647058824,0.761686274509804,5.047058823529412,[1.09785036e+09],1
1.4000000000000001,0.8729411764705882,2.006666666666667,5.047058823529412,[960113.01362862],1
2.8988235294117644,0.3611764705882353,3.0872156862745097,3.4705882352941178,inf,1
0.13058823529411764,0.6505882352941177,1.1845098039215687,5.247058823529412,[1.96879367e+09],1
